borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,state,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,x,y,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020,city
MN,2156,41,112.0,269.0,2000.0,6.0,10.0,10033.0,L045,34.0,210.0,1.0,3A,2 WASHINGTON TERRACE,NY,R7-2,,,,,,,,,,False,V1,11,0,,CFIP CORP,1109,0,,,,,,,,,7,0,,0,0,17.75,62.5,0,0,,0,False,3,5,181350,181350,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1021560041,,269.0,1003713.0,249502.0,40.8514788,-73.9296478,3a,,112 025,10803.0,,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1026900.0,10269002001.0,New York
MN,1784,25,111.0,194.0,2001.0,4.0,8.0,10035.0,E035,25.0,1700.0,1.0,2B,2331 2 AVENUE,NY,R9A,,,,C2-5,,EHC,TA,,,True,V1,11,0,X,PECORA GROUP DEVELOPMENT LLC,2071,0,,,,,,,,,7,0,,0,0,25.25,82.0,0,0,,0,False,5,5,314550,314550,314550,0,0,0,,,0.0,7.52,0.0,7.5,1,1017840025,,194.0,1001863.0,230526.0,40.799399,-73.9363847,6b,,108N075,10610.0,E-422,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1019400.0,10194002001.0,New York
MN,1667,29,111.0,188.0,4001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,238 EAST 118 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,"DEAN GROUP,",5046,0,,,,,,,,,7,0,,0,0,50.0,100.92,0,0,,0,False,5,5,528300,528300,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1016670029,,188.0,1001542.0,230148.0,40.7983621,-73.9375451,6b,,108N075,10604.0,,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018800.0,10188004001.0,New York
MN,1784,9,111.0,194.0,2001.0,4.0,8.0,10035.0,E035,25.0,1700.0,1.0,2B,217 EAST 119 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,B&D EAST 119 STREET REALTY LLC,5046,0,,,,,,,,,7,1,,0,0,50.0,100.92,0,0,,0,False,5,5,544500,544500,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1017840009,,194.0,1001525.0,230638.0,40.7997071,-73.9376052,6b,,108N075,10610.0,,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1019400.0,10194002001.0,New York
MN,1689,130,111.0,188.0,1001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,312 EAST 118 STREET,NY,R7X,R7B,,,C1-5,,,,,,True,V1,11,0,,BRIJA FRANK,832,0,,,,,,,,,7,0,,0,0,16.5,50.42,0,0,,0,False,5,5,135900,135900,0,0,0,0,,,0.0,5.0,0.0,5.0,1,1016890130,,188.0,1002247.0,229786.0,40.7973671,-73.9349997,6b,,108N076,10605.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1018800.0,10188001001.0,New York
MN,1689,129,111.0,188.0,1001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,314 EAST 118 STREET,NY,R7X,,,,C1-5,,,,,,False,V1,11,0,,"BRIJA, ISA",832,0,,,,,,,,,7,0,,0,0,16.5,50.42,0,0,,0,False,5,5,135900,135900,0,0,0,0,,,0.0,5.0,0.0,5.0,1,1016890129,,188.0,1002261.0,229778.0,40.7973452,-73.9349492,6b,,108N076,10605.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1018800.0,10188001001.0,New York
MN,1815,13,111.0,178.0,3001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,521 EAST 118 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,TIAGO PARKING HOLDINGS LLC,2061,0,,,,,,,,,7,1,,0,0,20.42,100.92,0,0,,0,False,5,5,164700,164700,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1018150013,,178.0,1003370.0,229317.0,40.7960775,-73.9309451,6b,,108N086,10611.0,,,,1,24v3,11.0,12.0,1.0,1.0,,,,,,,,,,,,1017800.0,10178003000.0,New York
MN,448,5,103.0,38.0,6000.0,1.0,2.0,10003.0,E028,9.0,6500.0,1.0,3B,112 2 AVENUE,NY,R7A,R8B,,,C2-5,,,,,,True,V1,11,0,,"THE MINISTER, ELDERS, AND DEACONS OF THE  REFORMED",6500,0,,,,,,,,,7,1,,0,0,52.0,125.0,0,0,,0,False,5,5,634500,634500,0,0,0,0,East Village / Lower East Side Historic District,,0.0,4.0,0.0,4.0,1,1004480005,,38.0,987600.0,204376.0,40.7276409,-73.9879134,12c,,102 019,10205.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003800.0,10038006000.0,New York
MN,463,33,103.0,38.0,1002.0,1.0,2.0,10003.0,E033,9.0,6500.0,1.0,4B,123 2 AVENUE,NY,R7A,,,,C1-5,,,,,,False,V1,11,0,,"123 SECOND AVE, CORP.",2500,0,,,,,,,,,7,0,,0,0,25.0,100.0,0,0,,0,False,5,5,656550,656550,0,0,0,0,East Village / Lower East Side Historic District,,0.0,4.0,0.0,4.0,1,1004630033,,38.0,987503.0,204629.0,40.7283354,-73.9882632,12c,,102 018,10205.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003800.0,10038001001.0,New York
MN,1666,23,111.0,188.0,3000.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,2269 2 AVENUE,NY,R9A,,,,C2-5,,EHC,TA,,,True,V1,11,0,X,EL CEMI HOUSING DEVELOPMENT FUND CORP,1800,0,,,,,,,,,7,0,,0,0,20.0,90.0,0,0,,0,False,5,5,369000,369000,369000,0,0,0,,,0.0,7.52,0.0,7.5,1,1016660023,,188.0,1001465.0,229821.0,40.7974648,-73.937824,6b,,108N075,10604.0,E-422,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018800.0,10188003000.0,New York
MN,1667,120,111.0,188.0,4001.0,4.0,8.0,10035.0,L026,25.0,2100.0,1.0,2B,247 EAST 117 STREET,NY,R9A,R7A,,,C2-5,,EHC,TA,,,True,V1,11,0,,247 E 117 STREET LLC,4162,0,,,,,,,,,7,0,,0,0,55.0,75.67,0,0,,0,False,5,5,769950,769950,0,0,0,0,,,0.0,7.52,0.0,7.5,1,1016670120,,188.0,1001531.0,230021.0,40.7980136,-73.9375851,6b,,108N075,10604.0,E-422,1016670120.0,07/15/2014,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018800.0,10188004001.0,New York
MN,275,2,103.0,8.0,6011.0,2.0,1.0,10002.0,E009,5.0,7800.0,1.0,1A,127 MADISON STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,116,0,,,,,,,,,7,0,,0,0,8.67,30.0,0,0,,0,True,8,5,2250,2250,2250,0,0,0,,,0.0,3.44,0.0,6.5,1,1002750002,,8.0,985953.0,198845.0,40.7124601,-73.9938571,12d,,101N054,10107.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,t,,1000800.0,10008006006.0,New York
MN,1995,40,109.0,211.0,2000.0,5.0,7.0,10027.0,E047,26.0,1400.0,1.0,2A,614 WEST 125 STREET,NY,R8,,,,C2-4,,,,,,False,V1,11,0,X,THE TRUSTEES OF COLUMBIA UNIVERSITY IN T HE CITY OF,13975,0,,,,,,,,,7,0,,0,0,125.67,150.0,0,0,,0,True,5,5,465750,465750,465750,0,0,0,,,0.0,6.02,0.0,6.5,1,1019950040,,211.0,995535.0,236624.0,40.8161467,-73.9592302,5c,,107N092,10707.0,,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021100.0,10211002000.0,New York
MN,1998,29,109.0,219.0,1008.0,5.0,7.0,10027.0,E080,26.0,1100.0,1.0,2A,3259 BROADWAY,NY,C6-1,,,,,,MMU,,,,False,V1,11,0,X,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,19983,0,,,,,,,,,7,1,,0,0,199.83,100.0,0,0,,0,False,3,5,2291850,2291850,2291850,0,0,0,,,0.0,3.44,6.0,6.5,1,1019980029,,219.0,996125.0,237311.0,40.8180315,-73.9570974,5c,,111S002,10707.0,E-188,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021900.0,10219001005.0,New York
MN,1622,36,111.0,184.0,1004.0,5.0,9.0,10035.0,L026,25.0,2000.0,1.0,2A,1646 PARK AVENUE,NY,R9,,,,C2-5,,EHC,,,,False,V1,11,0,,"MURAMATSU, KAORU DEMLER",2272,0,,,,,,,,,7,1,,0,0,25.25,90.0,0,0,,0,False,5,5,72000,72000,0,0,0,0,,,0.0,7.52,0.0,10.0,1,1016220036,,184.0,999933.0,230668.0,40.7997924,-73.9433552,6b,,108N071,10603.0,E-422,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018400.0,10184005002.0,New York
MN,440,4,103.0,34.0,4001.0,1.0,2.0,10009.0,L011,9.0,6200.0,1.0,4B,206 GARAGE 1 AVENUE,NY,R7A,,,,C1-5,,,,,,False,V1,11,0,,407 CONDOMINIUM C/O K,592,0,,,,,,,,,7,1,,0,0,0.0,0.0,0,0,,0,True,6,5,149400,149400,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1004400004,,34.0,988988.0,205284.0,40.7301325,-73.9829049,12c,,102 028,10205.0,,1004400005.0,03/07/2001,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003400.0,10034004001.0,New York
MN,1996,56,109.0,219.0,1010.0,5.0,7.0,10027.0,E037,26.0,1100.0,1.0,2A,651 WEST 125 STREET,NY,C6-1,,,,,,MMU,,,,False,V1,11,0,X,THE TRUSTEES OF COLUMBIA UNIVERSITY,13492,0,,,,,,,,,7,1,,0,0,111.58,120.92,0,0,,0,False,5,5,1908900,1908900,1908900,0,0,0,,,0.0,3.44,6.0,6.5,1,1019960056,,219.0,995419.0,237167.0,40.8176372,-73.9596483,5c,,107N092,10707.0,E-188,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021900.0,10219001011.0,New York
MN,1998,3,109.0,219.0,1008.0,5.0,7.0,10027.0,E080,26.0,1100.0,1.0,2A,2307 JOE DIMAGGIO HIGHWAY,NY,C6-1,,,,,,MMU,,,,False,V1,11,0,X,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,6992,0,,,,,,,,,7,0,,0,0,69.92,100.0,0,0,,0,False,5,5,989100,989100,989100,0,0,0,,,0.0,3.44,6.0,6.5,1,1019980003,,219.0,995513.0,237610.0,40.818853,-73.959308,5c,,111S002,10707.0,R-226,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021900.0,10219001005.0,New York
MN,1998,1,109.0,219.0,1008.0,5.0,7.0,10027.0,E080,26.0,1100.0,1.0,2A,2301 JOE DIMAGGIO HIGHWAY,NY,C6-1,,,,,,MMU,,,,False,V1,11,0,X,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,3000,0,,,,,,,,,7,1,,0,0,30.0,100.0,0,0,,0,False,3,5,298800,298800,298800,0,0,0,,,0.0,3.44,6.0,6.5,1,1019980001,,219.0,995489.0,237567.0,40.818735,-73.9593948,5c,,111S002,10707.0,R-145,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021900.0,10219001005.0,New York
MN,1996,14,109.0,219.0,1010.0,5.0,7.0,10027.0,E037,26.0,1100.0,1.0,2A,637 WEST 125 STREET,NY,C6-1,,,,,,MMU,,,,False,V1,11,0,,THE TRUSTEES OF COLUMBIA UNIVERSITY,23707,0,,,,,,,,,7,0,,0,0,166.73,195.2,0,0,,0,False,4,5,3324600,3324600,3191616,0,0,0,,,0.0,3.44,6.0,6.5,1,1019960014,,219.0,995516.0,237077.0,40.8173901,-73.959298,5c,,107N092,10707.0,R-144,1019960014.0,07/15/2015,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021900.0,10219001011.0,New York
MN,1994,59,109.0,211.0,1009.0,5.0,7.0,10027.0,E047,26.0,1400.0,1.0,2A,179 CLAREMONT AVENUE,NY,R8,,,,,,,,,,False,V1,11,0,,TRUSTEES OF COLUMBIA UNIVERSITY,2500,0,,,,,,,,,7,0,,0,0,25.0,100.0,0,0,,0,False,5,5,382050,382050,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1019940059,,211.0,995075.0,235993.0,40.8144153,-73.960893,5c,,107N078,10707.0,,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021100.0,10211001006.0,New York
MN,1754,141,111.0,206.0,2002.0,5.0,9.0,10037.0,L030,25.0,1600.0,1.0,3A,68 EAST 130 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,"MS II TP4 HOUSING DEVELOPMENT FUND COMPA NY, INC.",1665,0,,,,,,,,,7,0,,0,0,16.67,99.92,0,0,,0,False,5,5,153900,153900,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1017540141,,206.0,1001567.0,233760.0,40.808276,-73.9374455,6a,,108N088,10608.0,,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1020600.0,10206002002.0,New York
MN,1754,142,111.0,206.0,2002.0,5.0,9.0,10037.0,L030,25.0,1600.0,1.0,3A,64 EAST 130 STREET,NY,R7B,,,,,,,,,,False,V1,11,0,,"MS II TP4 HOUSING DEVELOPMENT FUND COMPA NY, INC.",1665,0,,,,,,,,,7,0,,0,0,16.67,99.92,0,0,,0,False,5,5,153900,153900,0,0,0,0,,,0.0,3.0,0.0,3.0,1,1017540142,,206.0,1001537.0,233776.0,40.80832,-73.9375538,6a,,108N088,10608.0,,,,1,24v3,11.0,11.0,,,,,,,,,,,,,,1020600.0,10206002002.0,New York
MN,1959,53,110.0,221.02,2006.0,5.0,9.0,10030.0,L028,32.0,8510.0,1.0,3A,316 WEST 135 STREET,NY,C4-6,R8,,,C1-4,,,,,,True,V1,11,0,,MT ARARAT BAPTIST CH,2068,0,,,,,,,,,7,1,,0,0,24.83,99.92,0,0,,0,True,5,5,147150,147150,0,0,2018,0,,,0.0,10.0,3.4,10.0,1,1019590053,,22102.0,998748.0,236813.0,40.8166607,-73.947622,6a,,111S014,10706.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1022102.0,10221022006.0,New York
MN,1830,56,110.0,218.0,3001.0,3.0,9.0,10026.0,L040,28.0,1900.0,1.0,1A,270 WEST 115 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,O,NYC HOUSING AUTHORITY,2523,0,,,,,,,,,7,0,,0,0,25.0,100.92,0,0,,0,False,5,5,234450,234450,234450,0,0,0,,,0.0,4.0,0.0,4.0,1,1018300056,,218.0,996661.0,231908.0,40.8032011,-73.9551709,6b,,107N058,10701.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1021800.0,10218003001.0,New York
MN,885,6,105.0,72.0,3001.0,2.0,2.0,10016.0,E016,14.0,5300.0,1.0,1A,103 EAST 29 STREET,NY,C6-4A,,,,,,,,,,False,V1,11,0,,"MONTANA REAL ESTATE, INC.",3761,0,,,,,,,,,7,0,,0,0,45.0,98.75,0,0,,0,True,5,5,945000,945000,0,0,1985,0,,,0.0,10.0,10.0,10.0,1,1008850006,,72.0,988956.0,210304.0,40.7439112,-73.9830169,8d,,104 019,10307.0,,,,1,24v3,5.0,14.0,,,,,,,,,,,,,,1007200.0,10072003001.0,New York
MN,884,59,106.0,72.0,4002.0,2.0,2.0,10016.0,E016,13.0,5300.0,1.0,2A,132 EAST 29 STREET,NY,C6-2A,,,,,,,,,,False,V1,11,0,,WEXINGTON ROSEHILL LLC,1975,0,,,,,,,,,7,1,,0,0,20.0,98.75,0,0,,0,False,5,5,414450,414450,0,0,0,0,,,0.0,6.02,6.0,6.5,1,1008840059,,72.0,989308.0,209936.0,40.7429009,-73.9817468,8d,,104 019,10307.0,,,,1,24v3,6.0,14.0,,,,,,,,,,,,,,1007200.0,10072004002.0,New York
MN,1828,10,110.0,216.0,4001.0,3.0,9.0,10026.0,E047,28.0,2400.0,1.0,1A,255 WEST 112 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,C,NYC DEPARTMENT OF EDUCATION,12312,0,,,,,,,,,7,0,,0,0,122.0,100.92,0,0,,0,False,5,5,1163700,1163700,1163700,0,0,0,,,0.0,4.0,0.0,4.0,1,1018280010,,216.0,996418.0,231326.0,40.801604,-73.9560497,6b,,107N057,10701.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,t,,1021600.0,10216004001.0,New York
MN,1829,111,110.0,216.0,4000.0,3.0,9.0,10026.0,L040,28.0,2400.0,1.0,1A,261 WEST 113 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,O,NYC HOUSING AUTHORITY,1817,0,,,,,,,,,7,0,,0,0,18.0,100.92,0,0,,0,False,5,5,168750,168750,168750,0,0,0,,,0.0,4.0,0.0,4.0,1,1018290111,,216.0,996533.0,231561.0,40.8022488,-73.9556339,6b,,107N058,10701.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1021600.0,10216004000.0,New York
MN,1976,19,109.0,203.0,1000.0,3.0,7.0,10027.0,E047,26.0,1800.0,1.0,1A,517 WEST 121 STREET,NY,R8,,,,,,,,,,False,V1,11,0,X,TEACHERS COLLEGE COLUMBIA UNIVERITY,12000,0,,,,,,,,,7,1,,0,0,50.0,191.83,0,0,,0,True,5,5,1780650,1780650,1780650,0,0,0,,,0.0,6.02,0.0,6.5,1,1019760019,,203.0,995398.0,234696.0,40.810855,-73.9597283,5c,,107N079,10707.0,,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1020300.0,10203001005.0,New York
MN,1831,63,110.0,218.0,3000.0,3.0,9.0,10026.0,L040,28.0,1900.0,1.0,1A,2140 FREDRICK DOUGLASS BL,NY,R8A,,,,C1-4,,,,,,False,V1,11,0,,BATIA REALTY CORP,2546,0,,,,,,,,,7,0,,0,0,25.46,100.0,0,0,,0,False,5,5,324900,324900,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1018310063,,218.0,996637.0,232204.0,40.8040135,-73.9552571,6b,,107N058,10701.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1021800.0,10218003000.0,New York
MN,1998,38,109.0,219.0,1008.0,5.0,7.0,10027.0,E080,26.0,1100.0,1.0,2A,602 WEST 132 STREET,NY,C6-1,,,,,,MMU,,,,False,V1,11,0,,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,4996,0,,,,,,,,,7,1,,0,0,50.0,99.92,0,0,,0,False,5,5,181800,181800,0,0,0,0,,,0.0,3.44,6.0,6.5,1,1019980038,,219.0,996082.0,237391.0,40.8182512,-73.9572526,5c,,111S002,10707.0,E-188,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021900.0,10219001005.0,New York
MN,1683,50,111.0,180.0,2000.0,4.0,8.0,10029.0,L026,23.0,2100.0,1.0,2B,2174 2 AVENUE,NY,R9A,,,,C2-5,,EHC,,,,False,V1,11,0,,"COAKLEY, SEAN P.",1875,0,,,,,,,,,7,0,,0,0,25.0,75.0,0,0,,0,False,5,5,325350,325350,0,0,0,0,,,0.0,7.52,0.0,7.5,1,1016830050,,180.0,1001004.0,228618.0,40.7941637,-73.939492,6b,,108N066,10605.0,E-422,,,1,24v3,11.0,12.0,,,,,,,,,,,,,,1018000.0,10180001000.0,New York
MN,1927,3,110.0,220.0,5000.0,3.0,9.0,10027.0,L040,28.0,1500.0,1.0,1A,2262 8 AVENUE,NY,R8A,,,,C2-4,,,,,,False,V1,11,0,,"SUN STAR REAL ESTATE DEVELOPMENT 2021B, LLC",2400,0,,,,,,,,,7,1,,0,0,24.25,100.0,0,0,,0,True,5,5,354600,354600,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1019270003,,220.0,997381.0,233549.0,40.8077041,-73.952567,6a,,107N072,10705.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1022000.0,10220005000.0,New York
MN,1944,42,110.0,201.02,1000.0,3.0,9.0,10026.0,L040,28.0,8520.0,1.0,1A,314 WEST 118 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,2173 EQUITIES LLC,2018,0,,,,,,,,,7,1,,0,0,20.0,100.92,0,0,,0,False,5,5,187200,187200,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1019440042,,20102.0,996585.0,232893.0,40.8059047,-73.9554436,6a,,107N070,10706.0,E-120,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1020102.0,10201021000.0,New York
MN,1947,41,110.0,257.0,2004.0,3.0,9.0,10027.0,L040,28.0,8520.0,1.0,1A,310 WEST 121 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,MLMG ASSOCIATES LLC,2725,0,,,,,,,,,7,0,,0,0,27.0,100.92,0,0,,0,False,5,5,223200,223200,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1019470041,,257.0,996967.0,233580.0,40.8077898,-73.9540625,6a,,107N083,10706.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1025700.0,10257002003.0,New York
MN,1912,61,110.0,224.0,2000.0,5.0,9.0,10027.0,L030,32.0,1200.0,1.0,3B,2159 ADAM C POWELL BLVD,NY,R7-2,,,,C1-4,,,,,,False,V1,11,0,,FAMOUS INDUSTRIES INC,2319,0,,,,,,,,,7,0,,0,0,30.92,75.0,0,0,,0,False,3,5,243450,243450,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1019120061,,224.0,999017.0,234617.0,40.8106329,-73.946655,6a,,107N088,10704.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1022400.0,10224002000.0,New York
MN,1955,7,110.0,215.0,1000.0,5.0,9.0,10027.0,E037,32.0,8520.0,1.0,3A,305 WEST 128 STREET,NY,R8,R8A,,,C2-4,,,,,,True,V1,11,0,,ORANGE BRICK GARAGECORP,9992,0,,,,,,,,,7,0,,0,0,50.0,199.84,0,0,,0,True,4,5,1248750,1248750,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1019550007,,215.0,998076.0,235342.0,40.8126243,-73.9500528,6a,,107N098,10706.0,E-394,1019550007.0,01/27/2016,1,24v3,10.0,11.0,,,,,,,,,,,,,,1021500.0,10215001000.0,New York
MN,1831,2,110.0,218.0,3000.0,3.0,9.0,10026.0,L040,28.0,1900.0,1.0,1A,2136 FREDERICK DOUGLASS BOULEVARD,NY,R8A,,,,C1-4,,,,,,False,V1,11,0,,"2136 FREDERICK DOUGLASS BOULEVARD, LLC",10000,0,,,,,,,,,7,3,,0,0,100.0,100.0,0,0,,0,False,5,5,319050,319050,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1018310002,,218.0,996588.0,232116.0,40.8037721,-73.9554342,6b,,107N058,10701.0,,1018310002.0,08/09/2024,1,24v3,10.0,11.0,,,,,,,,,,,,,,1021800.0,10218003000.0,New York
MN,1895,68,109.0,199.0,1000.0,3.0,7.0,10025.0,E047,26.0,2310.0,1.0,1A,618 WEST 114 STREET,NY,R8,,,,,,,,,,False,V1,11,0,,TRUSTEES OF COLUMBIA UNIVERSITY,2523,0,,,,,,,,,7,0,,0,0,25.0,100.92,0,0,,0,False,5,5,652950,652950,0,0,0,0,,,0.0,6.02,0.0,6.5,1,1018950068,,199.0,993669.0,233268.0,40.8069376,-73.9659763,5c,,107N063,10703.0,,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1019900.0,10199001000.0,New York
MN,1940,126,110.0,228.0,3001.0,5.0,9.0,10030.0,L028,32.0,1000.0,1.0,3A,209 WEST 134 STREET,NY,R7-2,,,,,,,,,,False,V1,11,0,,ABYSSINIAN CULTURAL BUILDING CORP,1699,0,,,,,,,,,7,0,,0,0,17.0,99.92,0,0,,0,False,5,5,238500,238500,0,0,0,0,,,0.0,3.44,0.0,6.5,1,1019400126,,228.0,999559.0,236240.0,40.8150867,-73.9446933,6a,,111S015,10705.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,,,1022800.0,10228003001.0,New York
MN,1940,8,110.0,228.0,3001.0,5.0,9.0,10030.0,L028,32.0,1000.0,1.0,3A,261 WEST 134 STREET,NY,R7-2,,,,,,,,,,False,V4,11,0,C,NYC POLICE DEPARTMENT,4696,0,,,,,,,,,7,0,,0,0,47.0,99.92,0,0,,0,False,5,5,381600,381600,381600,0,0,0,,,0.0,3.44,0.0,6.5,1,1019400008,,228.0,999168.0,236457.0,40.8156829,-73.9461054,6a,,111S015,10705.0,,,,1,24v3,10.0,11.0,,,,,,,,,,,,t,,1022800.0,10228003001.0,New York
MN,1969,6,109.0,213.03,2000.0,5.0,7.0,10027.0,E037,26.0,1100.0,1.0,2B,487 WEST 129 STREET,NY,R7A,,,,,,,,,,False,V1,11,0,,487 W 129TH ST PERMANENT HOUSING DEV FUN D CORP,9878,0,,,,,,,,,7,1,,0,0,97.5,99.92,0,0,,0,True,0,5,2338650,2338650,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1019690006,,21303.0,996986.0,236237.0,40.8150825,-73.9539888,6a,,17N 096,10707.0,R-158,1019690006.0,08/20/2024,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021303.0,10213032000.0,New York
MN,1967,89,109.0,213.03,2002.0,5.0,7.0,10027.0,E037,26.0,1100.0,1.0,2B,460 WEST 128 STREET,NY,M1-5/R7-2,,,,,,MX-15,,,,False,V1,11,0,,J128 LLC,24366,0,,,,,,,,,7,0,,0,0,200.33,99.0,0,0,,0,True,5,5,1696050,1696050,0,0,0,0,,,0.0,3.44,5.0,6.5,1,1019670089,,21303.0,996850.0,235776.0,40.8138174,-73.954481,6a,,107N095,10707.0,E-284,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021303.0,10213032002.0,New York
MN,1969,78,109.0,213.03,2000.0,5.0,7.0,10027.0,E037,26.0,1100.0,1.0,2B,498 WEST 130 STREET,NY,R7A,,,,C1-4,,,,,,False,V1,11,0,,"130 LENOX, INC.",1246,0,,,,,,,,,7,0,,0,0,25.0,49.83,0,0,,0,False,5,5,141300,141300,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1019690078,,21303.0,996925.0,236361.0,40.8154229,-73.9542089,6a,,107N096,10707.0,,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1021303.0,10213032000.0,New York
MN,1950,55,109.0,209.01,1004.0,5.0,9.0,10027.0,L040,26.0,1400.0,1.0,1B,4 HANCOCK PLACE,NY,C4-4D,R7B,,,,,,,,,True,V1,11,0,,"FAISON, GEORGE",3051,0,,,,,,,,,7,0,,0,0,39.42,83.58,0,0,,0,True,5,5,216900,216900,0,0,0,0,,,0.0,6.02,3.4,6.5,1,1019500055,,20901.0,997048.0,234405.0,40.8100541,-73.9537683,6a,,107N084,10706.0,,,,1,24v3,9.0,16.0,,,,,,,,,,,,,,1020901.0,10209011004.0,New York
